relationship_id,source_criminal,target_criminal,relationship_type,shared_fir_count,strength_score,active
REL014115,CR01610,CR00739,Co-Offender,0,52,True
REL014116,CR00391,CR02229,Known Contact,0,15,True
REL014117,CR01391,CR01517,Known Contact,0,63,True
REL014118,CR00781,CR00888,Gang Member,0,31,True
REL014119,CR01747,CR01299,Associate,0,45,False
REL014120,CR01928,CR01809,Known Contact,0,17,True
REL014121,CR00314,CR00187,Business Partner,0,7,True
REL014122,CR01516,CR01720,Known Contact,0,80,True
REL014123,CR00921,CR01116,Gang Member,0,89,False
REL014124,CR00725,CR02455,Family,0,87,True
REL014125,CR01431,CR00289,Associate,0,97,True
REL014126,CR01931,CR00222,Gang Member,0,77,False
REL014127,CR01551,CR01731,Gang Member,0,65,True
REL014128,CR01710,CR00955,Gang Member,0,60,True
REL014129,CR01296,CR02089,Gang Member,0,84,True
REL014130,CR01907,CR02262,Business Partner,0,83,True
REL014131,CR00186,CR01102,Known Contact,0,94,True
REL014132,CR01211,CR02971,Financial Link,0,9,True
REL014133,CR02060,CR01637,Family,0,63,True
REL014134,CR01823,CR01340,Associate,0,39,True
REL014135,CR01359,CR01241,Associate,0,57,True
REL014136,CR00872,CR02942,Associate,0,37,True
REL014137,CR00065,CR00446,Co-Offender,0,71,True
REL014138,CR00312,CR00763,Family,0,83,True
REL014139,CR01800,CR01476,Associate,0,23,True
REL014140,CR01410,CR00284,Business Partner,0,42,True
REL014141,CR02584,CR01298,Gang Member,0,83,True
REL014142,CR00734,CR02183,Financial Link,0,92,False
REL014143,CR02619,CR01447,Co-Offender,0,23,False
REL014144,CR01694,CR02122,Family,0,10,True
REL014145,CR00232,CR00803,Financial Link,0,97,True
REL014146,CR01751,CR00188,Associate,0,11,False
REL014147,CR01937,CR01677,Financial Link,0,85,False
REL014148,CR01595,CR01660,Known Contact,0,53,True
REL014149,CR02758,CR02842,Business Partner,0,14,True
REL014150,CR00005,CR01982,Financial Link,0,52,True
REL014151,CR00537,CR01408,Business Partner,0,45,True
REL014152,CR00400,CR00578,Family,0,56,True
REL014153,CR00053,CR02562,Associate,0,78,True
REL014154,CR01169,CR01001,Financial Link,0,53,True
REL014155,CR02135,CR01683,Gang Member,0,47,False
REL014156,CR00093,CR01016,Co-Offender,0,83,True
REL014157,CR00518,CR01012,Financial Link,0,93,False
REL014158,CR00364,CR01367,Business Partner,0,24,True
REL014159,CR02702,CR01267,Associate,0,83,True
REL014160,CR00858,CR02446,Business Partner,0,62,True
REL014161,CR01978,CR02319,Co-Offender,0,25,True
REL014162,CR02625,CR01408,Known Contact,0,31,True
REL014163,CR01877,CR01637,Co-Offender,0,13,True
REL014164,CR02232,CR02739,Family,0,34,True
REL014165,CR01518,CR00690,Business Partner,0,40,True
REL014166,CR02934,CR01274,Business Partner,0,92,True
REL014167,CR00553,CR01331,Financial Link,0,31,True
REL014168,CR00776,CR02571,Gang Member,0,23,True
REL014169,CR00041,CR01171,Business Partner,0,21,True
REL014170,CR02321,CR01427,Co-Offender,0,67,False
REL014171,CR00016,CR01609,Co-Offender,0,63,True
REL014172,CR02845,CR00722,Co-Offender,0,27,True
REL014173,CR01360,CR01898,Known Contact,0,29,True
REL014174,CR00436,CR01350,Associate,0,86,True
REL014175,CR01647,CR00598,Gang Member,0,17,True
REL014176,CR01318,CR00538,Associate,0,13,True
REL014177,CR01479,CR01341,Known Contact,0,39,True
REL014178,CR01572,CR02767,Co-Offender,0,96,True
REL014179,CR02079,CR01722,Associate,0,37,True
REL014180,CR00461,CR00710,Co-Offender,0,93,True
REL014181,CR02746,CR01336,Gang Member,0,70,True
REL014182,CR01036,CR01874,Family,0,59,True
REL014183,CR02716,CR01417,Co-Offender,0,85,True
REL014184,CR00103,CR00201,Associate,0,92,False
REL014185,CR01082,CR00416,Known Contact,0,5,True
REL014186,CR02810,CR01992,Co-Offender,0,70,True
REL014187,CR02067,CR00011,Gang Member,0,84,True
REL014188,CR00194,CR00753,Family,0,10,True
REL014189,CR00250,CR02160,Family,0,1,False
REL014190,CR00367,CR01911,Business Partner,0,26,True
REL014191,CR01527,CR02681,Co-Offender,0,38,False
REL014192,CR01538,CR01432,Business Partner,0,48,True
REL014193,CR01715,CR02846,Gang Member,0,18,True
REL014194,CR02198,CR02051,Associate,0,42,False
REL014195,CR00880,CR02705,Business Partner,0,59,True
REL014196,CR01918,CR00306,Business Partner,0,77,False
REL014197,CR02968,CR01538,Co-Offender,0,58,True
REL014198,CR01000,CR00392,Associate,0,29,False
REL014199,CR00926,CR01213,Business Partner,0,75,True
REL014200,CR02044,CR00600,Gang Member,0,59,True
REL014201,CR03000,CR02083,Gang Member,0,59,True
REL014202,CR01910,CR02120,Co-Offender,0,6,True
REL014203,CR02303,CR00501,Associate,0,66,True
REL014204,CR00666,CR02778,Family,0,72,True
REL014205,CR02765,CR02230,Gang Member,0,77,False
REL014206,CR00508,CR01817,Financial Link,0,18,False
REL014207,CR01405,CR01825,Gang Member,0,35,True
REL014208,CR00470,CR02254,Gang Member,0,54,True
REL014209,CR02346,CR00750,Business Partner,0,91,True
REL014210,CR01422,CR00632,Associate,0,38,True
REL014211,CR00478,CR02242,Gang Member,0,93,False
REL014212,CR01364,CR01061,Gang Member,0,97,True
REL014213,CR00923,CR01655,Gang Member,0,4,False
REL014214,CR01144,CR02849,Business Partner,0,70,True
REL014215,CR00726,CR02166,Co-Offender,0,77,True
REL014216,CR02985,CR01231,Family,0,53,True
REL014217,CR01623,CR01245,Family,0,25,False
REL014218,CR02384,CR02025,Gang Member,0,96,True
REL014219,CR02117,CR01357,Business Partner,0,98,True
REL014220,CR02093,CR02972,Financial Link,0,26,False
REL014221,CR00807,CR02495,Known Contact,0,90,True
REL014222,CR00772,CR02222,Financial Link,0,9,True
REL014223,CR02781,CR01136,Associate,0,68,True
REL014224,CR01754,CR02916,Known Contact,0,88,False
REL014225,CR02776,CR02326,Financial Link,0,77,True
REL014226,CR01808,CR02037,Gang Member,0,3,True
REL014227,CR02515,CR00959,Co-Offender,0,1,True
REL014228,CR02113,CR01957,Known Contact,0,47,True
REL014229,CR01864,CR02136,Associate,0,52,True
REL014230,CR00572,CR00631,Business Partner,0,62,True
REL014231,CR02124,CR02850,Financial Link,0,91,False
REL014232,CR02385,CR01745,Co-Offender,0,43,True
REL014233,CR02710,CR02069,Business Partner,0,55,True
REL014234,CR02393,CR02474,Financial Link,0,100,True
REL014235,CR00174,CR02039,Gang Member,0,10,False
REL014236,CR02025,CR00578,Family,0,73,True
REL014237,CR00312,CR01101,Financial Link,0,36,True
REL014238,CR00114,CR02912,Co-Offender,0,42,False
REL014239,CR01424,CR02025,Family,0,80,True
REL014240,CR00908,CR00942,Business Partner,0,17,True
REL014241,CR01086,CR02147,Gang Member,0,25,True
REL014242,CR02194,CR02531,Business Partner,0,100,True
REL014243,CR02033,CR02727,Financial Link,0,43,True
REL014244,CR01180,CR02463,Financial Link,0,5,True
REL014245,CR00303,CR02383,Known Contact,0,1,True
REL014246,CR00764,CR01011,Associate,0,90,True
REL014247,CR01403,CR01477,Co-Offender,0,10,True
REL014248,CR00613,CR02874,Financial Link,0,33,True
REL014249,CR02851,CR02474,Known Contact,0,23,True
REL014250,CR01060,CR00587,Financial Link,0,88,True
REL014251,CR00778,CR02783,Co-Offender,0,71,True
REL014252,CR00271,CR01006,Family,0,12,True
REL014253,CR00072,CR02147,Associate,0,66,True
REL014254,CR02742,CR02274,Co-Offender,0,4,False
REL014255,CR02781,CR00116,Known Contact,0,36,True
REL014256,CR00891,CR02390,Gang Member,0,29,True
REL014257,CR02825,CR01736,Financial Link,0,53,False
REL014258,CR02826,CR00564,Gang Member,0,65,True
REL014259,CR02495,CR00733,Known Contact,0,97,False
REL014260,CR01332,CR02611,Financial Link,0,41,True
REL014261,CR00641,CR02906,Associate,0,21,False
REL014262,CR00278,CR01840,Financial Link,0,47,True
REL014263,CR01012,CR01153,Known Contact,0,22,True
REL014264,CR02046,CR01705,Co-Offender,0,19,True
REL014265,CR01753,CR00836,Co-Offender,0,81,True
REL014266,CR02474,CR00654,Family,0,89,True
REL014267,CR00414,CR01884,Co-Offender,0,92,True
REL014268,CR02391,CR01005,Co-Offender,0,84,True
REL014269,CR01737,CR02918,Business Partner,0,55,True
REL014270,CR02524,CR01025,Financial Link,0,61,False
REL014271,CR00510,CR01306,Gang Member,0,43,True
REL014272,CR00507,CR02298,Family,0,99,True
REL014273,CR00405,CR02512,Known Contact,0,73,True
REL014274,CR02935,CR02192,Financial Link,0,21,True
REL014275,CR00145,CR01148,Family,0,34,False
REL014276,CR02624,CR02039,Family,0,12,True
REL014277,CR01280,CR01349,Family,0,75,True
REL014278,CR02171,CR00679,Known Contact,0,70,True
REL014279,CR02491,CR00285,Known Contact,0,29,True
REL014280,CR01674,CR00830,Gang Member,0,36,True
REL014281,CR00251,CR01069,Known Contact,0,91,True
REL014282,CR01898,CR02599,Co-Offender,0,43,True
REL014283,CR00222,CR02954,Gang Member,0,8,True
REL014284,CR00557,CR00329,Business Partner,0,87,True
REL014285,CR00717,CR01427,Financial Link,0,60,False
REL014286,CR01919,CR02344,Family,0,27,True
REL014287,CR00492,CR01586,Associate,0,39,True
REL014288,CR01479,CR02233,Business Partner,0,98,False
REL014289,CR01468,CR02915,Gang Member,0,73,False
REL014290,CR00955,CR01957,Known Contact,0,67,False
REL014291,CR02759,CR01338,Co-Offender,0,4,True
REL014292,CR01954,CR00923,Known Contact,0,78,False
REL014293,CR01947,CR02757,Known Contact,0,47,True
REL014294,CR00493,CR01117,Known Contact,0,59,True
REL014295,CR01925,CR02617,Gang Member,0,69,True
REL014296,CR01944,CR00211,Financial Link,0,5,True
REL014297,CR02264,CR00289,Family,0,74,False
REL014298,CR00268,CR01614,Business Partner,0,71,False
REL014299,CR00628,CR01803,Associate,0,62,True
REL014300,CR01781,CR01743,Co-Offender,0,85,True
REL014301,CR02575,CR00370,Known Contact,0,53,True
REL014302,CR02486,CR01421,Associate,0,58,False
REL014303,CR00419,CR00316,Known Contact,0,74,True
REL014304,CR02972,CR00189,Family,0,43,False
REL014305,CR01566,CR00870,Financial Link,0,72,True
REL014306,CR02577,CR00420,Financial Link,0,93,False
REL014307,CR01747,CR00090,Financial Link,0,87,True
REL014308,CR02145,CR02222,Family,0,33,True
REL014309,CR01259,CR01608,Business Partner,0,10,True
REL014310,CR02915,CR02501,Financial Link,0,67,True
REL014311,CR00592,CR00137,Associate,0,89,False
REL014312,CR00440,CR00136,Gang Member,0,90,True
REL014313,CR01203,CR01183,Known Contact,0,83,True
REL014314,CR02218,CR02490,Family,0,52,True
REL014315,CR01225,CR02060,Co-Offender,0,58,True
REL014316,CR00839,CR01677,Associate,0,43,False
REL014317,CR02918,CR00735,Family,0,7,True
REL014318,CR02887,CR01462,Financial Link,0,12,True
REL014319,CR02623,CR00877,Family,0,89,True
REL014320,CR02146,CR02540,Family,0,97,True
REL014321,CR02729,CR01803,Co-Offender,0,35,False
REL014322,CR02854,CR01323,Business Partner,0,92,True
REL014323,CR00310,CR01504,Business Partner,0,28,True
REL014324,CR02113,CR00599,Business Partner,0,56,True
REL014325,CR00309,CR01177,Co-Offender,0,77,True
REL014326,CR02856,CR02073,Gang Member,0,39,True
REL014327,CR00726,CR00481,Financial Link,0,45,True
REL014328,CR00388,CR01899,Gang Member,0,93,False
REL014329,CR01912,CR01701,Financial Link,0,57,True
REL014330,CR01006,CR02905,Associate,0,73,True
REL014331,CR01490,CR00469,Family,0,97,True
REL014332,CR02519,CR02322,Co-Offender,0,66,True
REL014333,CR00274,CR00880,Gang Member,0,77,True
REL014334,CR00360,CR00136,Family,0,8,False
REL014335,CR01206,CR00692,Financial Link,0,6,False
REL014336,CR00344,CR00246,Business Partner,0,31,True
REL014337,CR01101,CR01559,Gang Member,0,74,True
REL014338,CR02427,CR02313,Co-Offender,0,69,True
REL014339,CR01481,CR02683,Business Partner,0,48,True
REL014340,CR01873,CR01785,Known Contact,0,43,True
REL014341,CR00225,CR00508,Business Partner,0,67,True
REL014342,CR01949,CR00656,Business Partner,0,98,False
REL014343,CR01570,CR00982,Business Partner,0,99,False
REL014344,CR02911,CR02123,Associate,0,37,True
REL014345,CR02308,CR02653,Business Partner,0,47,True
REL014346,CR02921,CR02121,Associate,0,47,True
REL014347,CR01964,CR02921,Known Contact,0,11,True
REL014348,CR02566,CR00616,Known Contact,0,60,True
REL014349,CR00910,CR02361,Financial Link,0,10,True
REL014350,CR01867,CR02978,Financial Link,0,88,True
REL014351,CR01766,CR00307,Known Contact,0,62,True
REL014352,CR01188,CR00333,Known Contact,0,15,True
REL014353,CR02930,CR01247,Co-Offender,0,26,True
REL014354,CR02020,CR02398,Business Partner,0,46,True
REL014355,CR01518,CR02604,Financial Link,0,74,False
REL014356,CR02599,CR00254,Co-Offender,0,89,True
REL014357,CR02646,CR00423,Known Contact,0,33,True
REL014358,CR01426,CR02982,Financial Link,0,57,True
REL014359,CR01671,CR00746,Known Contact,0,8,True
REL014360,CR02379,CR00617,Gang Member,0,29,True
REL014361,CR00767,CR02629,Gang Member,0,70,False
REL014362,CR01447,CR00173,Associate,0,60,True
REL014363,CR00565,CR00147,Financial Link,0,15,True
REL014364,CR02850,CR01385,Associate,0,37,True
REL014365,CR00652,CR02752,Associate,0,28,True
REL014366,CR01330,CR00610,Business Partner,0,23,True
REL014367,CR01361,CR00671,Gang Member,0,76,False
REL014368,CR02552,CR01167,Financial Link,0,71,True
REL014369,CR01355,CR00257,Gang Member,0,92,True
REL014370,CR01933,CR01851,Associate,0,21,True
REL014371,CR00135,CR02690,Family,0,17,True
REL014372,CR00761,CR01443,Gang Member,0,87,True
REL014373,CR02628,CR02609,Family,0,8,False
REL014374,CR02591,CR00149,Gang Member,0,24,False
REL014375,CR01538,CR00813,Financial Link,0,6,True
REL014376,CR01541,CR00289,Family,0,23,False
REL014377,CR00756,CR01178,Associate,0,69,True
REL014378,CR02317,CR02346,Known Contact,0,94,True
REL014379,CR02608,CR01866,Gang Member,0,57,True
REL014380,CR00086,CR00492,Financial Link,0,89,True
REL014381,CR00710,CR02566,Gang Member,0,13,True
REL014382,CR01845,CR02250,Known Contact,0,48,True
REL014383,CR02013,CR00693,Associate,0,69,False
REL014384,CR02342,CR02482,Financial Link,0,7,False
REL014385,CR00771,CR00219,Co-Offender,0,9,True
REL014386,CR00062,CR02110,Associate,0,64,True
REL014387,CR00825,CR02039,Known Contact,0,1,False
REL014388,CR01942,CR02468,Financial Link,0,24,True
REL014389,CR02704,CR00325,Known Contact,0,94,False
REL014390,CR01429,CR01240,Gang Member,0,39,True
REL014391,CR00495,CR02259,Business Partner,0,78,False
REL014392,CR02967,CR02457,Family,0,82,False
REL014393,CR00855,CR02539,Known Contact,0,76,True
REL014394,CR02302,CR01583,Family,0,11,True
REL014395,CR00781,CR00149,Financial Link,0,2,True
REL014396,CR02553,CR00743,Known Contact,0,84,True
REL014397,CR01036,CR01809,Business Partner,0,7,True
REL014398,CR02326,CR02633,Financial Link,0,30,True
REL014399,CR01314,CR01706,Known Contact,0,20,True
REL014400,CR01356,CR01725,Known Contact,0,51,False
REL014401,CR00489,CR01847,Known Contact,0,3,True
REL014402,CR02350,CR00524,Gang Member,0,24,True
REL014403,CR01535,CR02971,Family,0,15,True
REL014404,CR01097,CR00302,Family,0,1,True
REL014405,CR00848,CR01937,Co-Offender,0,57,True
REL014406,CR00316,CR01231,Business Partner,0,43,True
REL014407,CR02051,CR01129,Family,0,91,True
REL014408,CR01105,CR01644,Known Contact,0,85,False
REL014409,CR01129,CR01582,Financial Link,0,82,True
REL014410,CR01467,CR00724,Known Contact,0,40,True
REL014411,CR01060,CR01446,Financial Link,0,95,True
REL014412,CR01240,CR00145,Family,0,100,True
REL014413,CR00778,CR02964,Family,0,19,False
REL014414,CR00730,CR01887,Known Contact,0,88,True
REL014415,CR02763,CR00460,Family,0,35,False
REL014416,CR00225,CR02866,Known Contact,0,66,True
REL014417,CR00324,CR02207,Associate,0,33,True
REL014418,CR00518,CR00575,Known Contact,0,73,False
REL014419,CR02426,CR00090,Family,0,56,True
REL014420,CR02671,CR00448,Family,0,30,True
REL014421,CR02915,CR02201,Associate,0,99,True
REL014422,CR02005,CR02510,Co-Offender,0,17,False
REL014423,CR00682,CR01269,Co-Offender,0,18,False
REL014424,CR01163,CR02861,Known Contact,0,92,True
REL014425,CR02190,CR00194,Financial Link,0,15,True
REL014426,CR02518,CR02173,Financial Link,0,54,True
REL014427,CR02227,CR02513,Family,0,7,False
REL014428,CR02123,CR02966,Associate,0,15,False
REL014429,CR00094,CR01359,Business Partner,0,37,True
REL014430,CR02690,CR00202,Financial Link,0,2,True
REL014431,CR01403,CR02080,Business Partner,0,36,True
REL014432,CR01164,CR02620,Co-Offender,0,55,True
REL014433,CR02301,CR01149,Co-Offender,0,26,True
REL014434,CR02440,CR01833,Co-Offender,0,8,False
REL014435,CR02568,CR01301,Family,0,6,False
REL014436,CR01256,CR02164,Financial Link,0,35,True
REL014437,CR01750,CR01914,Financial Link,0,42,True
REL014438,CR00995,CR00579,Co-Offender,0,86,False
REL014439,CR00158,CR02709,Gang Member,0,40,True
REL014440,CR01956,CR02384,Known Contact,0,87,True
REL014441,CR02533,CR01287,Co-Offender,0,50,True
REL014442,CR02511,CR02083,Gang Member,0,10,True
REL014443,CR00825,CR01216,Gang Member,0,12,True
REL014444,CR01748,CR01911,Financial Link,0,60,True
REL014445,CR01867,CR01302,Known Contact,0,21,True
REL014446,CR02491,CR02480,Co-Offender,0,72,True
REL014447,CR01776,CR02464,Known Contact,0,70,True
REL014448,CR02345,CR01135,Known Contact,0,54,True
REL014449,CR01715,CR00574,Associate,0,41,True
REL014450,CR00641,CR01887,Known Contact,0,56,True
REL014451,CR02770,CR00156,Known Contact,0,57,True
REL014452,CR01404,CR00468,Associate,0,49,True
REL014453,CR02630,CR01301,Co-Offender,0,79,True
REL014454,CR01119,CR01883,Business Partner,0,9,True
REL014455,CR01775,CR01171,Associate,0,37,False
REL014456,CR00871,CR01982,Known Contact,0,25,True
REL014457,CR00976,CR00657,Co-Offender,0,81,True
REL014458,CR00439,CR01933,Family,0,51,True
REL014459,CR02896,CR00455,Known Contact,0,72,True
REL014460,CR01741,CR01760,Family,0,86,True
REL014461,CR00221,CR00566,Associate,0,63,False
REL014462,CR00238,CR01730,Co-Offender,0,60,False
REL014463,CR00044,CR00114,Business Partner,0,66,False
REL014464,CR00108,CR02881,Financial Link,0,15,True
REL014465,CR02579,CR02104,Financial Link,0,26,True
REL014466,CR02272,CR02999,Co-Offender,0,26,True
REL014467,CR00247,CR00528,Known Contact,0,1,True
REL014468,CR00489,CR00968,Known Contact,0,38,False
REL014469,CR01991,CR02030,Business Partner,0,73,True
REL014470,CR02361,CR02850,Gang Member,0,46,True
REL014471,CR00555,CR00812,Co-Offender,0,61,False
REL014472,CR02180,CR00491,Financial Link,0,22,True
REL014473,CR02529,CR00044,Financial Link,0,38,True
REL014474,CR00355,CR00179,Known Contact,0,57,True
REL014475,CR02798,CR00009,Co-Offender,0,4,True
REL014476,CR02663,CR02926,Family,0,93,True
REL014477,CR02943,CR00651,Known Contact,0,60,False
REL014478,CR02212,CR02065,Co-Offender,0,10,True
REL014479,CR01875,CR02744,Associate,0,84,True
REL014480,CR02464,CR01938,Co-Offender,0,86,True
REL014481,CR01209,CR02284,Business Partner,0,35,True
REL014482,CR01064,CR02625,Family,0,99,True
REL014483,CR02725,CR00937,Associate,0,62,False
REL014484,CR00896,CR02134,Known Contact,0,62,True
REL014485,CR02182,CR01718,Family,0,11,True
REL014486,CR00607,CR01461,Co-Offender,0,5,True
REL014487,CR01307,CR00300,Associate,0,4,True
REL014488,CR00548,CR00038,Co-Offender,0,11,False
REL014489,CR00475,CR02775,Financial Link,0,63,False
REL014490,CR00604,CR00056,Family,0,93,True
REL014491,CR00598,CR00822,Gang Member,0,35,True
REL014492,CR02479,CR00873,Financial Link,0,36,False
REL014493,CR01043,CR02314,Co-Offender,0,9,True
REL014494,CR00179,CR01486,Financial Link,0,35,False
REL014495,CR00979,CR00580,Co-Offender,0,90,False
REL014496,CR02736,CR00680,Co-Offender,0,46,False
REL014497,CR00830,CR01673,Gang Member,0,50,True
REL014498,CR02128,CR00713,Business Partner,0,14,False
REL014499,CR02774,CR00526,Business Partner,0,61,False
REL014500,CR00483,CR01601,Business Partner,0,20,False
REL014501,CR02892,CR02942,Gang Member,0,59,True
REL014502,CR02169,CR02018,Known Contact,0,56,True
REL014503,CR01011,CR02500,Business Partner,0,10,True
REL014504,CR02747,CR00600,Family,0,64,False
REL014505,CR01643,CR00442,Business Partner,0,99,True
REL014506,CR00364,CR00737,Co-Offender,0,98,True
REL014507,CR00492,CR00649,Co-Offender,0,100,True
REL014508,CR02765,CR02269,Associate,0,32,True
REL014509,CR00570,CR00486,Business Partner,0,9,False
REL014510,CR00620,CR01185,Co-Offender,0,53,True
REL014511,CR01300,CR01202,Co-Offender,0,46,True
